deduplication_id,duplicate_record_id,canonical_record_id,match_method,match_key,action,manual_verification_status,notes
D001083,R000705,R000159,normalized_doi,10.1109/icdici66477.2025.11134988,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001084,R000706,R000160,normalized_doi,10.2139/ssrn.5357694,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001085,R000707,R000156,normalized_doi,10.1201/9781003336990-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001086,R000710,R000424,normalized_doi,10.1007/978-3-031-18034-7_11,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001087,R000711,R000155,normalized_doi,10.1109/irec51415.2021.9427865,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001088,R000712,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001089,R000713,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001090,R000714,R000168,normalized_doi,10.1007/978-3-030-81961-3_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001091,R000715,R000166,normalized_doi,10.1109/edge50951.2020.00011,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001092,R000716,R000128,normalized_doi,10.6028/nist.sp.800-239,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001093,R000717,R000129,normalized_doi,10.6028/nist.sp.800-239.ipd,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001094,R000718,R000127,normalized_doi,10.70179/rvbfak07,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001095,R000719,R000130,normalized_doi,10.5194/egusphere-egu22-2145,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001096,R000720,R000131,normalized_doi,10.38007/ijbdit.2020.010102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001097,R000721,R000690,normalized_doi,10.53564/akademika.v11i2.328,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001098,R000722,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001099,R000723,R001427,normalized_doi,10.3390/wevj11010014,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001100,R000724,R000177,normalized_doi,10.1109/spies63782.2024.10982869,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001101,R000725,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001102,R000726,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001103,R000727,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001104,R000728,R000181,normalized_doi,10.2139/ssrn.5045982,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001105,R000732,R000182,normalized_doi,10.3390/wevj14060152,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001106,R000733,R000184,normalized_doi,10.1049/pbtr016e_ch4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001107,R000734,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001108,R000735,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001109,R000736,R000189,normalized_doi,10.1109/isgteurope56780.2023.10408178,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001110,R000737,R000191,normalized_doi,10.1109/sgai64825.2025.11009806,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001111,R000738,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001112,R000739,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001113,R000741,R000187,normalized_doi,10.3390/wevj14010018,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001114,R000742,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001115,R000743,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001116,R000744,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001117,R000745,R000195,normalized_doi,10.1007/978-981-10-4250-8_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001118,R000746,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001119,R000747,R000197,normalized_doi,10.1016/j.enconman.2016.12.045,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001120,R000748,R000198,normalized_doi,10.1049/pbpo079e_ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001121,R000749,R000200,normalized_doi,10.1109/tpec.2019.8662152,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001122,R000750,R000201,normalized_doi,10.1007/978-981-15-2639-8_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001123,R000751,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001124,R000752,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001125,R000753,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001126,R000754,R000198,normalized_doi,10.1049/pbpo079e_ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001127,R000755,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001128,R000756,R000206,normalized_doi,10.1016/j.renene.2024.120760,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001129,R000757,R000207,normalized_doi,10.1016/j.renene.2025.124769,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001130,R000758,R000209,normalized_doi,10.1016/j.renene.2020.07.017,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001131,R000759,R000210,normalized_doi,10.1201/9781003585534-12,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001132,R000760,R000211,normalized_doi,10.1007/s12667-022-00548-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001133,R000762,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001134,R000763,R001914,normalized_doi,10.1109/tsg.2016.2603502,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001135,R000764,R000178,normalized_doi,10.1109/pesgre45664.2020.9070489,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001136,R000765,R000179,normalized_doi,10.1109/isgt-asia.2015.7387135,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001137,R000766,R000180,normalized_doi,10.1109/calcon49167.2020.9106552,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001138,R000767,R000761,normalized_doi,10.21203/rs.3.rs-1685933/v1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001139,R000768,R000218,normalized_doi,10.2174/9789815324877125010010,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001140,R000769,R000201,normalized_doi,10.1007/978-981-15-2639-8_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001141,R000770,R000221,normalized_doi,10.1109/isgteurope56780.2023.10407696,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001142,R000771,R000184,normalized_doi,10.1049/pbtr016e_ch4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001143,R000772,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001144,R000773,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001145,R000774,R000026,normalized_doi,10.1016/b978-0-323-99588-7.00002-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001146,R000775,R000027,normalized_doi,10.1016/b978-0-323-99588-7.00005-5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001147,R000776,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001148,R000777,R000028,normalized_doi,10.1016/b978-0-323-99588-7.00004-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001149,R000778,R000029,normalized_doi,10.1016/c2021-0-02510-4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001150,R000779,R000030,normalized_doi,10.1016/b978-0-323-99588-7.00003-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001151,R000780,R000022,normalized_doi,10.1016/b978-0-323-99588-7.00001-8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001152,R000781,R000031,normalized_doi,10.1109/isgt-asia.2019.8881571,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001153,R000782,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001154,R000783,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001155,R000784,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001156,R000785,R000037,normalized_doi,10.46855/energy-proceedings-3450,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001157,R000786,R000038,normalized_doi,10.1016/j.energy.2021.120741,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001158,R000787,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001159,R000788,R000040,normalized_doi,10.1109/tsg.2014.2381596,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001160,R000789,R000591,normalized_doi,10.1109/isgt45199.2020.9087738,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001161,R000790,R001238,normalized_doi,10.3390/en17194794,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001162,R000791,R000528,normalized_doi,10.1016/j.segy.2021.100017,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001163,R000792,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001164,R000793,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001165,R000794,R000045,normalized_doi,10.1109/pesgre52268.2022.9715880,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001166,R000795,R001238,normalized_doi,10.3390/en17194794,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001167,R000796,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001168,R000797,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001169,R000798,R000048,normalized_doi,10.1109/icsmartgrid58556.2023.10170914,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001170,R000799,R000026,normalized_doi,10.1016/b978-0-323-99588-7.00002-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001171,R000800,R000028,normalized_doi,10.1016/b978-0-323-99588-7.00004-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001172,R000801,R000027,normalized_doi,10.1016/b978-0-323-99588-7.00005-5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001173,R000802,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001174,R000803,R000054,normalized_doi,10.2172/1580329,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001175,R000804,R000056,normalized_doi,10.2172/1580215,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001176,R000805,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001177,R000806,R000058,normalized_doi,10.2172/1671878,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001178,R000807,R000045,normalized_doi,10.1109/pesgre52268.2022.9715880,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001179,R000808,R000060,normalized_doi,10.1016/b978-0-323-99588-7.00011-0,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001180,R000809,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001181,R000810,R000611,normalized_doi,10.2172/1644287,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001182,R000812,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001183,R000813,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001184,R000814,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001185,R000815,R000045,normalized_doi,10.1109/pesgre52268.2022.9715880,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001186,R000816,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001187,R000817,R001238,normalized_doi,10.3390/en17194794,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001188,R000818,R000026,normalized_doi,10.1016/b978-0-323-99588-7.00002-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001189,R000819,R000071,normalized_doi,10.26868/25222708.2015.2582,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001190,R000820,R000028,normalized_doi,10.1016/b978-0-323-99588-7.00004-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001191,R000821,R000027,normalized_doi,10.1016/b978-0-323-99588-7.00005-5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001192,R000822,R000622,normalized_doi,10.1002/9781119851288.ch3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001193,R000823,R000623,normalized_doi,10.1002/9781119851288.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001194,R000824,R000624,normalized_doi,10.1002/9781119851288.ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001195,R000825,R000625,normalized_doi,10.1002/9781119851288.ch9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001196,R000826,R000626,normalized_doi,10.1002/9781119851288.fmatter,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001197,R000827,R000627,normalized_doi,10.1002/9781119851288,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001198,R000828,R000628,normalized_doi,10.1002/9781119851288.ch7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001199,R000829,R000629,normalized_doi,10.1002/9781394284757.ch23,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001200,R000830,R000072,normalized_doi,10.1002/9781119851288.ch8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001201,R000831,R000631,normalized_doi,10.1002/9781119851288.index,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001202,R000832,R000082,normalized_doi,10.1002/9781119851288.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001203,R000833,R000622,normalized_doi,10.1002/9781119851288.ch3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001204,R000834,R000623,normalized_doi,10.1002/9781119851288.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001205,R000835,R000624,normalized_doi,10.1002/9781119851288.ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001206,R000836,R000625,normalized_doi,10.1002/9781119851288.ch9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001207,R000837,R000086,normalized_doi,10.5772/intechopen.1002523,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001208,R000838,R000626,normalized_doi,10.1002/9781119851288.fmatter,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001209,R000839,R000627,normalized_doi,10.1002/9781119851288,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001210,R000840,R000083,normalized_doi,10.1109/access.2021.3096962,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001211,R000841,R000628,normalized_doi,10.1002/9781119851288.ch7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001212,R000842,R000622,normalized_doi,10.1002/9781119851288.ch3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001213,R000843,R000623,normalized_doi,10.1002/9781119851288.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001214,R000844,R000624,normalized_doi,10.1002/9781119851288.ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001215,R000845,R000625,normalized_doi,10.1002/9781119851288.ch9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001216,R000846,R000626,normalized_doi,10.1002/9781119851288.fmatter,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001217,R000847,R000627,normalized_doi,10.1002/9781119851288,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001218,R000848,R000628,normalized_doi,10.1002/9781119851288.ch7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001219,R000849,R000629,normalized_doi,10.1002/9781394284757.ch23,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001220,R000850,R000072,normalized_doi,10.1002/9781119851288.ch8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001221,R000851,R000631,normalized_doi,10.1002/9781119851288.index,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001222,R000852,R000622,normalized_doi,10.1002/9781119851288.ch3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001223,R000853,R000623,normalized_doi,10.1002/9781119851288.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001224,R000854,R000624,normalized_doi,10.1002/9781119851288.ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001225,R000855,R000625,normalized_doi,10.1002/9781119851288.ch9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001226,R000856,R000626,normalized_doi,10.1002/9781119851288.fmatter,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001227,R000857,R000627,normalized_doi,10.1002/9781119851288,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001228,R000858,R000628,normalized_doi,10.1002/9781119851288.ch7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001229,R000859,R000629,normalized_doi,10.1002/9781394284757.ch23,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001230,R000860,R000072,normalized_doi,10.1002/9781119851288.ch8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001231,R000861,R000631,normalized_doi,10.1002/9781119851288.index,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001232,R000862,R000622,normalized_doi,10.1002/9781119851288.ch3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001233,R000863,R000623,normalized_doi,10.1002/9781119851288.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001234,R000864,R000624,normalized_doi,10.1002/9781119851288.ch2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001235,R000865,R000625,normalized_doi,10.1002/9781119851288.ch9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001236,R000866,R000626,normalized_doi,10.1002/9781119851288.fmatter,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001237,R000867,R000627,normalized_doi,10.1002/9781119851288,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001238,R000868,R000628,normalized_doi,10.1002/9781119851288.ch7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001239,R000869,R000629,normalized_doi,10.1002/9781394284757.ch23,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001240,R000870,R000072,normalized_doi,10.1002/9781119851288.ch8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001241,R000871,R000631,normalized_doi,10.1002/9781119851288.index,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001242,R000872,R000122,normalized_doi,10.1093/oed/7022933169,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001243,R000873,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001244,R000874,R000124,normalized_doi,10.1109/cloud.2016.0020,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001245,R000875,R000128,normalized_doi,10.6028/nist.sp.800-239,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001246,R000876,R000129,normalized_doi,10.6028/nist.sp.800-239.ipd,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001247,R000877,R000127,normalized_doi,10.70179/rvbfak07,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001248,R000878,R000130,normalized_doi,10.5194/egusphere-egu22-2145,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D001249,R000879,R000168,normalized_doi,10.1007/978-3-030-81961-3_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
