schema_version,codebook_version,search_record_id,paper_id_candidate,source_database,source_record_id,query_ids,title,publication_year,doi_raw,doi_normalized,stable_url,document_type,corpus_layer,fulltext_access_status,title_abstract_decision,fulltext_decision,exclusion_code,exclusion_note,screen_confidence,screened_by,screened_at_utc
1.0,1.0,R001327,,openalex,https://openalex.org/W4214682708,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support,"Distributed model predictive control for coordinated, grid-interactive buildings",2022,https://doi.org/10.1016/j.apenergy.2022.118612,10.1016/j.apenergy.2022.118612,https://doi.org/10.1016/j.apenergy.2022.118612,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001328,,openalex,https://openalex.org/W3047508891,QPAIR_DC_BLDG_demand_response_peak_management,Reinforcement learning for whole-building HVAC control and demand response,2020,https://doi.org/10.1016/j.egyai.2020.100020,10.1016/j.egyai.2020.100020,https://doi.org/10.1016/j.egyai.2020.100020,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001329,,openalex,https://openalex.org/W4200428272,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation,Demand-side management in industrial sector: A review of heavy industries,2021,https://doi.org/10.1016/j.rser.2021.111963,10.1016/j.rser.2021.111963,https://doi.org/10.1016/j.rser.2021.111963,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001330,,openalex,https://openalex.org/W2932013795,QPAIR_DC_BLDG_demand_response_peak_management,Machine Learning for Smart Building Applications,2019,https://doi.org/10.1145/3311950,10.1145/3311950,https://doi.org/10.1145/3311950,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001331,,openalex,https://openalex.org/W3196650650,QPAIR_DC_BLDG_demand_response_peak_management,Modeling and evaluation of cyber-attacks on grid-interactive efficient buildings,2021,https://doi.org/10.1016/j.apenergy.2021.117639,10.1016/j.apenergy.2021.117639,https://doi.org/10.1016/j.apenergy.2021.117639,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001332,,openalex,https://openalex.org/W3166890403,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,A National Roadmap for Grid-Interactive Efficient Buildings,2021,https://doi.org/10.2172/1784302,10.2172/1784302,https://doi.org/10.2172/1784302,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000977.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001333,,openalex,https://openalex.org/W4214682708,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support,"Distributed model predictive control for coordinated, grid-interactive buildings",2022,https://doi.org/10.1016/j.apenergy.2022.118612,10.1016/j.apenergy.2022.118612,https://doi.org/10.1016/j.apenergy.2022.118612,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001327.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001334,,openalex,https://openalex.org/W4322615181,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration,System modeling for grid-interactive efficient building applications,2023,https://doi.org/10.1016/j.jobe.2023.106148,10.1016/j.jobe.2023.106148,https://doi.org/10.1016/j.jobe.2023.106148,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001335,,openalex,https://openalex.org/W4327969835,QPAIR_DC_BLDG_frequency_response_regulation,Opening of Ancillary Service Markets to Distributed Energy Resources: A Review,2023,https://doi.org/10.3390/en16062814,10.3390/en16062814,https://doi.org/10.3390/en16062814,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001336,,openalex,https://openalex.org/W4384202122,QPAIR_DC_BLDG_frequency_response_regulation,Review and Evaluation of Reinforcement Learning Frameworks on Smart Grid Applications,2023,https://doi.org/10.3390/en16145326,10.3390/en16145326,https://doi.org/10.3390/en16145326,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001337,,openalex,https://openalex.org/W2292753902,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration,Proactive Demand Participation of Smart Buildings in Smart Grid,2015,https://doi.org/10.1109/tc.2015.2495244,10.1109/tc.2015.2495244,https://doi.org/10.1109/tc.2015.2495244,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001338,,openalex,https://openalex.org/W4237143633,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Grid-Interactive Efficient Buildings Technical Report Series: Lighting and Electronics,2019,https://doi.org/10.2172/1577968,10.2172/1577968,https://doi.org/10.2172/1577968,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001339,,openalex,https://openalex.org/W4411992678,QPAIR_DC_BLDG_frequency_response_regulation,Commercial building HVAC demand flexibility with model predictive control: Field demonstration and literature insights,2025,https://doi.org/10.1016/j.enbuild.2025.116097,10.1016/j.enbuild.2025.116097,https://doi.org/10.1016/j.enbuild.2025.116097,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001340,,openalex,https://openalex.org/W2792095689,QPAIR_DC_BLDG_frequency_response_regulation,A Novel Thermal Energy Storage System in Smart Building Based on Phase Change Material,2018,https://doi.org/10.1109/tsg.2018.2812160,10.1109/tsg.2018.2812160,https://doi.org/10.1109/tsg.2018.2812160,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001341,,openalex,https://openalex.org/W4200428272,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation,Demand-side management in industrial sector: A review of heavy industries,2021,https://doi.org/10.1016/j.rser.2021.111963,10.1016/j.rser.2021.111963,https://doi.org/10.1016/j.rser.2021.111963,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001329.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001342,,openalex,https://openalex.org/W3189223768,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_EV_demand_response_peak_management|QPAIR_DC_EV_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_demand_response_peak_management|QPR_BLDG_local_energy_sharing_distribution_support|QPR_DC_local_energy_sharing_distribution_support,Review on model predictive control: an engineering perspective,2021,https://doi.org/10.1007/s00170-021-07682-3,10.1007/s00170-021-07682-3,https://doi.org/10.1007/s00170-021-07682-3,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001322.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001343,,openalex,https://openalex.org/W3173438469,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_EV_renewable_energy_integration|QPAIR_EV_BLDG_renewable_energy_integration,Building Energy Management With Reinforcement Learning and Model Predictive Control: A Survey,2022,https://doi.org/10.1109/access.2022.3156581,10.1109/access.2022.3156581,https://doi.org/10.1109/access.2022.3156581,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001326.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001344,,openalex,https://openalex.org/W3134198929,QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_resilience_emergency_operation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_resilience_emergency_operation,Intelligent energy management based on SCADA system in a real Microgrid for smart building applications,2021,https://doi.org/10.1016/j.renene.2021.03.008,10.1016/j.renene.2021.03.008,https://doi.org/10.1016/j.renene.2021.03.008,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001345,,openalex,https://openalex.org/W4214682708,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support,"Distributed model predictive control for coordinated, grid-interactive buildings",2022,https://doi.org/10.1016/j.apenergy.2022.118612,10.1016/j.apenergy.2022.118612,https://doi.org/10.1016/j.apenergy.2022.118612,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001327.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001346,,openalex,https://openalex.org/W3133011472,QFIELD_DC_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QSA_DC_local_energy_sharing_distribution_support,Blockchain-Based Decentralized Virtual Power Plants of Small Prosumers,2021,https://doi.org/10.1109/access.2021.3059106,10.1109/access.2021.3059106,https://doi.org/10.1109/access.2021.3059106,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001100.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001347,,openalex,https://openalex.org/W4224266944,QFIELD_DC_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QSA_DC_local_energy_sharing_distribution_support,Virtual Power Plant Optimization in Smart Grids: A Narrative Review,2022,https://doi.org/10.3390/fi14050128,10.3390/fi14050128,https://doi.org/10.3390/fi14050128,review,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001099.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001348,,openalex,https://openalex.org/W2411354668,QPAIR_DC_BLDG_local_energy_sharing_distribution_support,Next-Generation Shipboard DC Power System: Introduction Smart Grid and dc Microgrid Technologies into Maritime Electrical Netowrks,2016,https://doi.org/10.1109/mele.2016.2544203,10.1109/mele.2016.2544203,https://doi.org/10.1109/mele.2016.2544203,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001349,,openalex,https://openalex.org/W2984503532,QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_DC_BS_local_energy_sharing_distribution_support,Overview of the Optimal Smart Energy Coordination for Microgrid Applications,2019,https://doi.org/10.1109/access.2019.2951459,10.1109/access.2019.2951459,https://doi.org/10.1109/access.2019.2951459,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001260.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001350,,openalex,https://openalex.org/W4403868321,QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_resilience_emergency_operation,"IoT—A Promising Solution to Energy Management in Smart Buildings: A Systematic Review, Applications, Barriers, and Future Scope",2024,https://doi.org/10.3390/buildings14113446,10.3390/buildings14113446,https://doi.org/10.3390/buildings14113446,review,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001271.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001351,,openalex,https://openalex.org/W3001576933,QPAIR_DC_BLDG_local_energy_sharing_distribution_support,"Microgrid Transactive Energy: Review, Architectures, Distributed Ledger Technologies, and Market Analysis",2020,https://doi.org/10.1109/access.2020.2968402,10.1109/access.2020.2968402,https://doi.org/10.1109/access.2020.2968402,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001352,,openalex,https://openalex.org/W3166890403,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,A National Roadmap for Grid-Interactive Efficient Buildings,2021,https://doi.org/10.2172/1784302,10.2172/1784302,https://doi.org/10.2172/1784302,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000977.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001353,,openalex,https://openalex.org/W3173438469,QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_EV_renewable_energy_integration|QPAIR_EV_BLDG_renewable_energy_integration,Building Energy Management With Reinforcement Learning and Model Predictive Control: A Survey,2022,https://doi.org/10.1109/access.2022.3156581,10.1109/access.2022.3156581,https://doi.org/10.1109/access.2022.3156581,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001326.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001354,,openalex,https://openalex.org/W4322615181,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration,System modeling for grid-interactive efficient building applications,2023,https://doi.org/10.1016/j.jobe.2023.106148,10.1016/j.jobe.2023.106148,https://doi.org/10.1016/j.jobe.2023.106148,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001334.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001355,,openalex,https://openalex.org/W4406233782,QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Data-Driven Technologies for Energy Optimization in Smart Buildings: A Scoping Review,2025,https://doi.org/10.3390/en18020290,10.3390/en18020290,https://doi.org/10.3390/en18020290,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001356,,openalex,https://openalex.org/W2292753902,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration,Proactive Demand Participation of Smart Buildings in Smart Grid,2015,https://doi.org/10.1109/tc.2015.2495244,10.1109/tc.2015.2495244,https://doi.org/10.1109/tc.2015.2495244,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001337.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001357,,openalex,https://openalex.org/W4386327990,QPAIR_DC_BLDG_renewable_energy_integration,Enhancing Energy Efficiency and Building Performance through BEMS-BIM Integration,2023,https://doi.org/10.3390/en16176327,10.3390/en16176327,https://doi.org/10.3390/en16176327,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001358,,openalex,https://openalex.org/W4237143633,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Grid-Interactive Efficient Buildings Technical Report Series: Lighting and Electronics,2019,https://doi.org/10.2172/1577968,10.2172/1577968,https://doi.org/10.2172/1577968,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001338.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001359,,openalex,https://openalex.org/W4312766239,QPAIR_DC_BLDG_renewable_energy_integration,Assessment of Carbon-Aware Flexibility Measures From Data Centres Using Machine Learning,2022,https://doi.org/10.1109/tia.2022.3213637,10.1109/tia.2022.3213637,https://doi.org/10.1109/tia.2022.3213637,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001360,,openalex,https://openalex.org/W4396822704,QPAIR_DC_BLDG_renewable_energy_integration,Machine learning-based digital district heating/cooling with renewable integrations and advanced low-carbon transition,2024,https://doi.org/10.1016/j.rser.2024.114466,10.1016/j.rser.2024.114466,https://doi.org/10.1016/j.rser.2024.114466,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001361,,openalex,https://openalex.org/W2984503532,QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_DC_BS_local_energy_sharing_distribution_support,Overview of the Optimal Smart Energy Coordination for Microgrid Applications,2019,https://doi.org/10.1109/access.2019.2951459,10.1109/access.2019.2951459,https://doi.org/10.1109/access.2019.2951459,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001260.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001362,,openalex,https://openalex.org/W3166890403,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,A National Roadmap for Grid-Interactive Efficient Buildings,2021,https://doi.org/10.2172/1784302,10.2172/1784302,https://doi.org/10.2172/1784302,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000977.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001363,,openalex,https://openalex.org/W2663032333,QPAIR_DC_BLDG_resilience_emergency_operation|QSA_BLDG_resilience_emergency_operation,Implementation of predictive control in a commercial building energy management system using neural networks,2017,https://doi.org/10.1016/j.enbuild.2017.06.027,10.1016/j.enbuild.2017.06.027,https://doi.org/10.1016/j.enbuild.2017.06.027,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001364,,openalex,https://openalex.org/W4403868321,QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_resilience_emergency_operation,"IoT—A Promising Solution to Energy Management in Smart Buildings: A Systematic Review, Applications, Barriers, and Future Scope",2024,https://doi.org/10.3390/buildings14113446,10.3390/buildings14113446,https://doi.org/10.3390/buildings14113446,review,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001271.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001365,,openalex,https://openalex.org/W3134198929,QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_resilience_emergency_operation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_resilience_emergency_operation,Intelligent energy management based on SCADA system in a real Microgrid for smart building applications,2021,https://doi.org/10.1016/j.renene.2021.03.008,10.1016/j.renene.2021.03.008,https://doi.org/10.1016/j.renene.2021.03.008,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001344.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001366,,openalex,https://openalex.org/W4406233782,QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Data-Driven Technologies for Energy Optimization in Smart Buildings: A Scoping Review,2025,https://doi.org/10.3390/en18020290,10.3390/en18020290,https://doi.org/10.3390/en18020290,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001355.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001367,,openalex,https://openalex.org/W2920143108,QPAIR_DC_BLDG_resilience_emergency_operation,A Review on Energy Consumption Optimization Techniques in IoT Based Smart Building Environments,2019,https://doi.org/10.3390/info10030108,10.3390/info10030108,https://doi.org/10.3390/info10030108,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001368,,openalex,https://openalex.org/W4210439997,QPAIR_DC_BLDG_resilience_emergency_operation,Enhancing energy management in grid-interactive buildings: A comparison among cooperative and coordinated architectures,2022,https://doi.org/10.1016/j.apenergy.2021.118497,10.1016/j.apenergy.2021.118497,https://doi.org/10.1016/j.apenergy.2021.118497,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001369,,openalex,https://openalex.org/W2984503532,QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPAIR_DC_BS_local_energy_sharing_distribution_support,Overview of the Optimal Smart Energy Coordination for Microgrid Applications,2019,https://doi.org/10.1109/access.2019.2951459,10.1109/access.2019.2951459,https://doi.org/10.1109/access.2019.2951459,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001260.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001370,,openalex,https://openalex.org/W4237143633,QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation,Grid-Interactive Efficient Buildings Technical Report Series: Lighting and Electronics,2019,https://doi.org/10.2172/1577968,10.2172/1577968,https://doi.org/10.2172/1577968,report,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001338.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001371,,openalex,https://openalex.org/W2805144408,QPAIR_DC_BLDG_resilience_emergency_operation,Planning and operational energy optimization solutions for smart buildings,2018,https://doi.org/10.1016/j.ins.2018.06.003,10.1016/j.ins.2018.06.003,https://doi.org/10.1016/j.ins.2018.06.003,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X03_no_grid_signal_or_service,"No qualifying grid signal, service or operational objective was identifiable in metadata.",high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
